	Operation	Group	Group Offset	Ordinal Start	Ordinal End	Terminal End	Default Due	Tags	Op Index	Due Shift		Configs	Value
arith_mul_g06_00_o10	Multiplication	6	0	10		10	438	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g06_00_o07_10	Multiplication	6	0	7	10	10	439	seq_07_to_10 seq_08_to_10	2				
arith_mul_g06_00_o01_10	Multiplication	6	0	1	10	10	440	seq_01_to_10	2				
													
arith_mul_g07_00_o01_02	Multiplication	7	0	1	2	10	441	o01_to_04 o01_to_05	2				
arith_mul_g07_00_o02_03	Multiplication	7	0	2	3	10	442	o01_to_04 o01_to_05	2				
arith_mul_g07_00_o03_04	Multiplication	7	0	3	4	10	443	o01_to_04 o01_to_05	2				
arith_mul_g07_00_o04_05	Multiplication	7	0	4	5	10	444	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g07_00_o01_04	Multiplication	7	0	1	4	10	445	seq_01_to_04	2				
													
arith_mul_g07_00_o05_06	Multiplication	7	0	5	6	10	446	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g07_00_o06_07	Multiplication	7	0	6	7	10	447	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g07_00_o07_08	Multiplication	7	0	7	8	10	448	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g07_00_o04_07	Multiplication	7	0	4	7	10	449	seq_04_to_07 seq_05_to_07	2				
arith_mul_g07_00_o01_07	Multiplication	7	0	1	7	10	450	seq_01_to_07	2				
													
arith_mul_g07_00_o08_09	Multiplication	7	0	8	9	10	451	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g07_00_o09_10	Multiplication	7	0	9	10	10	452	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g07_00_o10	Multiplication	7	0	10		10	453	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g07_00_o07_10	Multiplication	7	0	7	10	10	454	seq_07_to_10 seq_08_to_10	2				
arith_mul_g07_00_o01_10	Multiplication	7	0	1	10	10	455	seq_01_to_10	2				
													
arith_mul_g08_00_o01_02	Multiplication	8	0	1	2	10	456	o01_to_04 o01_to_05	2				
arith_mul_g08_00_o02_03	Multiplication	8	0	2	3	10	457	o01_to_04 o01_to_05	2				
arith_mul_g08_00_o03_04	Multiplication	8	0	3	4	10	458	o01_to_04 o01_to_05	2				
arith_mul_g08_00_o04_05	Multiplication	8	0	4	5	10	459	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g08_00_o01_04	Multiplication	8	0	1	4	10	460	seq_01_to_04	2				
													
arith_mul_g08_00_o05_06	Multiplication	8	0	5	6	10	461	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g08_00_o06_07	Multiplication	8	0	6	7	10	462	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g08_00_o07_08	Multiplication	8	0	7	8	10	463	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g08_00_o04_07	Multiplication	8	0	4	7	10	464	seq_04_to_07 seq_05_to_07	2				
arith_mul_g08_00_o01_07	Multiplication	8	0	1	7	10	465	seq_01_to_07	2				
													
arith_mul_g08_00_o08_09	Multiplication	8	0	8	9	10	466	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_00_o09_10	Multiplication	8	0	9	10	10	467	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_00_o10	Multiplication	8	0	10		10	468	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g08_00_o07_10	Multiplication	8	0	7	10	10	469	seq_07_to_10 seq_08_to_10	2				
arith_mul_g08_00_o01_10	Multiplication	8	0	1	10	10	470	seq_01_to_10	2				
													
arith_mul_g09_00_o01_02	Multiplication	9	0	1	2	10	471	o01_to_04 o01_to_05	2				
arith_mul_g09_00_o02_03	Multiplication	9	0	2	3	10	472	o01_to_04 o01_to_05	2				
arith_mul_g09_00_o03_04	Multiplication	9	0	3	4	10	473	o01_to_04 o01_to_05	2				
arith_mul_g09_00_o04_05	Multiplication	9	0	4	5	10	474	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g09_00_o01_04	Multiplication	9	0	1	4	10	475	seq_01_to_04	2				
													
arith_mul_g09_00_o05_06	Multiplication	9	0	5	6	10	476	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g09_00_o06_07	Multiplication	9	0	6	7	10	477	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g09_00_o07_08	Multiplication	9	0	7	8	10	478	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g09_00_o04_07	Multiplication	9	0	4	7	10	479	seq_04_to_07 seq_05_to_07	2				
arith_mul_g09_00_o01_07	Multiplication	9	0	1	7	10	480	seq_01_to_07	2				
													
arith_mul_g09_00_o08_09	Multiplication	9	0	8	9	10	481	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_00_o09_10	Multiplication	9	0	9	10	10	482	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_00_o10	Multiplication	9	0	10		10	483	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g09_00_o07_10	Multiplication	9	0	7	10	10	484	seq_07_to_10 seq_08_to_10	2				
arith_mul_g09_00_o01_10	Multiplication	9	0	1	10	10	485	seq_01_to_10	2				
													
arith_mul_g10_00_o01_02	Multiplication	10	0	1	2	10	486	o01_to_04 o01_to_05	2				
arith_mul_g10_00_o02_03	Multiplication	10	0	2	3	10	487	o01_to_04 o01_to_05	2				
arith_mul_g10_00_o03_04	Multiplication	10	0	3	4	10	488	o01_to_04 o01_to_05	2				
arith_mul_g10_00_o04_05	Multiplication	10	0	4	5	10	489	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g10_00_o01_04	Multiplication	10	0	1	4	10	490	seq_01_to_04	2				
													
arith_mul_g10_00_o05_06	Multiplication	10	0	5	6	10	491	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g10_00_o06_07	Multiplication	10	0	6	7	10	492	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g10_00_o07_08	Multiplication	10	0	7	8	10	493	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g10_00_o04_07	Multiplication	10	0	4	7	10	494	seq_04_to_07 seq_05_to_07	2				
arith_mul_g10_00_o01_07	Multiplication	10	0	1	7	10	495	seq_01_to_07	2				
													
arith_mul_g10_00_o08_09	Multiplication	10	0	8	9	10	496	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_00_o09_10	Multiplication	10	0	9	10	10	497	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_00_o10	Multiplication	10	0	10		10	498	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g10_00_o07_10	Multiplication	10	0	7	10	10	499	seq_07_to_10 seq_08_to_10	2				
arith_mul_g10_00_o01_10	Multiplication	10	0	1	10	10	500	seq_01_to_10	2				
													
arith_div_g01_00_o01_02	Division	1	0	1	2	10	501	o01_to_04 o01_to_05	3				
arith_div_g01_00_o02_03	Division	1	0	2	3	10	502	o01_to_04 o01_to_05	3				
arith_div_g01_00_o03_04	Division	1	0	3	4	10	503	o01_to_04 o01_to_05	3				
arith_div_g01_00_o04_05	Division	1	0	4	5	10	504	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g01_00_o01_04	Division	1	0	1	4	10	505	seq_01_to_04	3				
													
arith_div_g01_00_o05_06	Division	1	0	5	6	10	506	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g01_00_o06_07	Division	1	0	6	7	10	507	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g01_00_o07_08	Division	1	0	7	8	10	508	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g01_00_o04_07	Division	1	0	4	7	10	509	seq_04_to_07 seq_05_to_07	3				
arith_div_g01_00_o01_07	Division	1	0	1	7	10	510	seq_01_to_07	3				
													
arith_div_g01_00_o08_09	Division	1	0	8	9	10	511	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g01_00_o09_10	Division	1	0	9	10	10	512	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g01_00_o10	Division	1	0	10		10	513	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g01_00_o07_10	Division	1	0	7	10	10	514	seq_07_to_10 seq_08_to_10	3				
arith_div_g01_00_o01_10	Division	1	0	1	10	10	515	seq_01_to_10	3				
													
arith_div_g02_00_o01_02	Division	2	0	1	2	10	516	o01_to_04 o01_to_05	3				
arith_div_g02_00_o02_03	Division	2	0	2	3	10	517	o01_to_04 o01_to_05	3				
arith_div_g02_00_o03_04	Division	2	0	3	4	10	518	o01_to_04 o01_to_05	3				
arith_div_g02_00_o04_05	Division	2	0	4	5	10	519	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g02_00_o01_04	Division	2	0	1	4	10	520	seq_01_to_04	3				
													
arith_div_g02_00_o05_06	Division	2	0	5	6	10	521	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g02_00_o06_07	Division	2	0	6	7	10	522	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g02_00_o07_08	Division	2	0	7	8	10	523	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g02_00_o04_07	Division	2	0	4	7	10	524	seq_04_to_07 seq_05_to_07	3				
arith_div_g02_00_o01_07	Division	2	0	1	7	10	525	seq_01_to_07	3				
													
arith_div_g02_00_o08_09	Division	2	0	8	9	10	526	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g02_00_o09_10	Division	2	0	9	10	10	527	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g02_00_o10	Division	2	0	10		10	528	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g02_00_o07_10	Division	2	0	7	10	10	529	seq_07_to_10 seq_08_to_10	3				
arith_div_g02_00_o01_10	Division	2	0	1	10	10	530	seq_01_to_10	3				
													
arith_div_g03_00_o01_02	Division	3	0	1	2	10	531	o01_to_04 o01_to_05	3				
arith_div_g03_00_o02_03	Division	3	0	2	3	10	532	o01_to_04 o01_to_05	3				
arith_div_g03_00_o03_04	Division	3	0	3	4	10	533	o01_to_04 o01_to_05	3				
arith_div_g03_00_o04_05	Division	3	0	4	5	10	534	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g03_00_o01_04	Division	3	0	1	4	10	535	seq_01_to_04	3				
													
arith_div_g03_00_o05_06	Division	3	0	5	6	10	536	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g03_00_o06_07	Division	3	0	6	7	10	537	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g03_00_o07_08	Division	3	0	7	8	10	538	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g03_00_o04_07	Division	3	0	4	7	10	539	seq_04_to_07 seq_05_to_07	3				
arith_div_g03_00_o01_07	Division	3	0	1	7	10	540	seq_01_to_07	3				
													
arith_div_g03_00_o08_09	Division	3	0	8	9	10	541	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g03_00_o09_10	Division	3	0	9	10	10	542	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g03_00_o10	Division	3	0	10		10	543	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g03_00_o07_10	Division	3	0	7	10	10	544	seq_07_to_10 seq_08_to_10	3				
arith_div_g03_00_o01_10	Division	3	0	1	10	10	545	seq_01_to_10	3				
													
arith_div_g04_00_o01_02	Division	4	0	1	2	10	546	o01_to_04 o01_to_05	3				
arith_div_g04_00_o02_03	Division	4	0	2	3	10	547	o01_to_04 o01_to_05	3				
arith_div_g04_00_o03_04	Division	4	0	3	4	10	548	o01_to_04 o01_to_05	3				
arith_div_g04_00_o04_05	Division	4	0	4	5	10	549	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g04_00_o01_04	Division	4	0	1	4	10	550	seq_01_to_04	3				
													
arith_div_g04_00_o05_06	Division	4	0	5	6	10	551	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g04_00_o06_07	Division	4	0	6	7	10	552	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g04_00_o07_08	Division	4	0	7	8	10	553	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g04_00_o04_07	Division	4	0	4	7	10	554	seq_04_to_07 seq_05_to_07	3				
arith_div_g04_00_o01_07	Division	4	0	1	7	10	555	seq_01_to_07	3				
													
arith_div_g04_00_o08_09	Division	4	0	8	9	10	556	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g04_00_o09_10	Division	4	0	9	10	10	557	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g04_00_o10	Division	4	0	10		10	558	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g04_00_o07_10	Division	4	0	7	10	10	559	seq_07_to_10 seq_08_to_10	3				
arith_div_g04_00_o01_10	Division	4	0	1	10	10	560	seq_01_to_10	3				
													
arith_div_g05_00_o01_02	Division	5	0	1	2	10	561	o01_to_04 o01_to_05	3				
arith_div_g05_00_o02_03	Division	5	0	2	3	10	562	o01_to_04 o01_to_05	3				
arith_div_g05_00_o03_04	Division	5	0	3	4	10	563	o01_to_04 o01_to_05	3				
arith_div_g05_00_o04_05	Division	5	0	4	5	10	564	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g05_00_o01_04	Division	5	0	1	4	10	565	seq_01_to_04	3				
													
arith_div_g05_00_o05_06	Division	5	0	5	6	10	566	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g05_00_o06_07	Division	5	0	6	7	10	567	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g05_00_o07_08	Division	5	0	7	8	10	568	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g05_00_o04_07	Division	5	0	4	7	10	569	seq_04_to_07 seq_05_to_07	3				
arith_div_g05_00_o01_07	Division	5	0	1	7	10	570	seq_01_to_07	3				
													
arith_div_g05_00_o08_09	Division	5	0	8	9	10	571	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g05_00_o09_10	Division	5	0	9	10	10	572	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g05_00_o10	Division	5	0	10		10	573	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g05_00_o07_10	Division	5	0	7	10	10	574	seq_07_to_10 seq_08_to_10	3				
arith_div_g05_00_o01_10	Division	5	0	1	10	10	575	seq_01_to_10	3				
													
arith_div_g06_00_o01_02	Division	6	0	1	2	10	576	o01_to_04 o01_to_05	3				
arith_div_g06_00_o02_03	Division	6	0	2	3	10	577	o01_to_04 o01_to_05	3				
arith_div_g06_00_o03_04	Division	6	0	3	4	10	578	o01_to_04 o01_to_05	3				
arith_div_g06_00_o04_05	Division	6	0	4	5	10	579	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g06_00_o01_04	Division	6	0	1	4	10	580	seq_01_to_04	3				
													
arith_div_g06_00_o05_06	Division	6	0	5	6	10	581	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g06_00_o06_07	Division	6	0	6	7	10	582	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g06_00_o07_08	Division	6	0	7	8	10	583	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g06_00_o04_07	Division	6	0	4	7	10	584	seq_04_to_07 seq_05_to_07	3				
arith_div_g06_00_o01_07	Division	6	0	1	7	10	585	seq_01_to_07	3				
													
arith_div_g06_00_o08_09	Division	6	0	8	9	10	586	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g06_00_o09_10	Division	6	0	9	10	10	587	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g06_00_o10	Division	6	0	10		10	588	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g06_00_o07_10	Division	6	0	7	10	10	589	seq_07_to_10 seq_08_to_10	3				
arith_div_g06_00_o01_10	Division	6	0	1	10	10	590	seq_01_to_10	3				
													
arith_div_g07_00_o01_02	Division	7	0	1	2	10	591	o01_to_04 o01_to_05	3				
arith_div_g07_00_o02_03	Division	7	0	2	3	10	592	o01_to_04 o01_to_05	3				
arith_div_g07_00_o03_04	Division	7	0	3	4	10	593	o01_to_04 o01_to_05	3				
arith_div_g07_00_o04_05	Division	7	0	4	5	10	594	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g07_00_o01_04	Division	7	0	1	4	10	595	seq_01_to_04	3				
													
arith_div_g07_00_o05_06	Division	7	0	5	6	10	596	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g07_00_o06_07	Division	7	0	6	7	10	597	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g07_00_o07_08	Division	7	0	7	8	10	598	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g07_00_o04_07	Division	7	0	4	7	10	599	seq_04_to_07 seq_05_to_07	3				
arith_div_g07_00_o01_07	Division	7	0	1	7	10	600	seq_01_to_07	3				
													
arith_div_g07_00_o08_09	Division	7	0	8	9	10	601	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g07_00_o09_10	Division	7	0	9	10	10	602	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g07_00_o10	Division	7	0	10		10	603	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g07_00_o07_10	Division	7	0	7	10	10	604	seq_07_to_10 seq_08_to_10	3				
arith_div_g07_00_o01_10	Division	7	0	1	10	10	605	seq_01_to_10	3				
													
arith_div_g08_00_o01_02	Division	8	0	1	2	10	606	o01_to_04 o01_to_05	3				
arith_div_g08_00_o02_03	Division	8	0	2	3	10	607	o01_to_04 o01_to_05	3				
arith_div_g08_00_o03_04	Division	8	0	3	4	10	608	o01_to_04 o01_to_05	3				
arith_div_g08_00_o04_05	Division	8	0	4	5	10	609	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g08_00_o01_04	Division	8	0	1	4	10	610	seq_01_to_04	3				
													
arith_div_g08_00_o05_06	Division	8	0	5	6	10	611	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g08_00_o06_07	Division	8	0	6	7	10	612	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g08_00_o07_08	Division	8	0	7	8	10	613	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g08_00_o04_07	Division	8	0	4	7	10	614	seq_04_to_07 seq_05_to_07	3				
arith_div_g08_00_o01_07	Division	8	0	1	7	10	615	seq_01_to_07	3				
													
arith_div_g08_00_o08_09	Division	8	0	8	9	10	616	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_00_o09_10	Division	8	0	9	10	10	617	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_00_o10	Division	8	0	10		10	618	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g08_00_o07_10	Division	8	0	7	10	10	619	seq_07_to_10 seq_08_to_10	3				
arith_div_g08_00_o01_10	Division	8	0	1	10	10	620	seq_01_to_10	3				
													
arith_div_g09_00_o01_02	Division	9	0	1	2	10	621	o01_to_04 o01_to_05	3				
arith_div_g09_00_o02_03	Division	9	0	2	3	10	622	o01_to_04 o01_to_05	3				
arith_div_g09_00_o03_04	Division	9	0	3	4	10	623	o01_to_04 o01_to_05	3				
arith_div_g09_00_o04_05	Division	9	0	4	5	10	624	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g09_00_o01_04	Division	9	0	1	4	10	625	seq_01_to_04	3				
													
arith_div_g09_00_o05_06	Division	9	0	5	6	10	626	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g09_00_o06_07	Division	9	0	6	7	10	627	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g09_00_o07_08	Division	9	0	7	8	10	628	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g09_00_o04_07	Division	9	0	4	7	10	629	seq_04_to_07 seq_05_to_07	3				
arith_div_g09_00_o01_07	Division	9	0	1	7	10	630	seq_01_to_07	3				
													
arith_div_g09_00_o08_09	Division	9	0	8	9	10	631	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_00_o09_10	Division	9	0	9	10	10	632	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_00_o10	Division	9	0	10		10	633	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g09_00_o07_10	Division	9	0	7	10	10	634	seq_07_to_10 seq_08_to_10	3				
arith_div_g09_00_o01_10	Division	9	0	1	10	10	635	seq_01_to_10	3				
													
arith_div_g10_00_o01_02	Division	10	0	1	2	10	636	o01_to_04 o01_to_05	3				
arith_div_g10_00_o02_03	Division	10	0	2	3	10	637	o01_to_04 o01_to_05	3				
arith_div_g10_00_o03_04	Division	10	0	3	4	10	638	o01_to_04 o01_to_05	3				
arith_div_g10_00_o04_05	Division	10	0	4	5	10	639	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g10_00_o01_04	Division	10	0	1	4	10	640	seq_01_to_04	3				
													
arith_div_g10_00_o05_06	Division	10	0	5	6	10	641	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g10_00_o06_07	Division	10	0	6	7	10	642	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g10_00_o07_08	Division	10	0	7	8	10	643	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g10_00_o04_07	Division	10	0	4	7	10	644	seq_04_to_07 seq_05_to_07	3				
arith_div_g10_00_o01_07	Division	10	0	1	7	10	645	seq_01_to_07	3				
													
arith_div_g10_00_o08_09	Division	10	0	8	9	10	646	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_00_o09_10	Division	10	0	9	10	10	647	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_00_o10	Division	10	0	10		10	648	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g10_00_o07_10	Division	10	0	7	10	10	649	seq_07_to_10 seq_08_to_10	3				
arith_div_g10_00_o01_10	Division	10	0	1	10	10	650	seq_01_to_10	3				
													
arith_skipbw_g01_00_o01_02	Skip Counting Backwards	1	0	1	2	10	651	o01_to_04 o01_to_05	4				
arith_skipbw_g01_00_o02_03	Skip Counting Backwards	1	0	2	3	10	652	o01_to_04 o01_to_05	4				
arith_skipbw_g01_00_o03_04	Skip Counting Backwards	1	0	3	4	10	653	o01_to_04 o01_to_05	4				
arith_skipbw_g01_00_o04_05	Skip Counting Backwards	1	0	4	5	10	654	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g01_00_o01_04	Skip Counting Backwards	1	0	1	4	10	655	seq_01_to_04	4				
													
arith_skipbw_g01_00_o05_06	Skip Counting Backwards	1	0	5	6	10	656	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g01_00_o06_07	Skip Counting Backwards	1	0	6	7	10	657	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g01_00_o07_08	Skip Counting Backwards	1	0	7	8	10	658	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g01_00_o04_07	Skip Counting Backwards	1	0	4	7	10	659	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g01_00_o01_07	Skip Counting Backwards	1	0	1	7	10	660	seq_01_to_07	4				
													
arith_skipbw_g01_00_o08_09	Skip Counting Backwards	1	0	8	9	10	661	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g01_00_o09_10	Skip Counting Backwards	1	0	9	10	10	662	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g01_00_o10	Skip Counting Backwards	1	0	10		10	663	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g01_00_o07_10	Skip Counting Backwards	1	0	7	10	10	664	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g01_00_o01_10	Skip Counting Backwards	1	0	1	10	10	665	seq_01_to_10	4				
													
arith_skipbw_g02_00_o01_02	Skip Counting Backwards	2	0	1	2	10	666	o01_to_04 o01_to_05	4				
arith_skipbw_g02_00_o02_03	Skip Counting Backwards	2	0	2	3	10	667	o01_to_04 o01_to_05	4				
arith_skipbw_g02_00_o03_04	Skip Counting Backwards	2	0	3	4	10	668	o01_to_04 o01_to_05	4				
arith_skipbw_g02_00_o04_05	Skip Counting Backwards	2	0	4	5	10	669	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g02_00_o01_04	Skip Counting Backwards	2	0	1	4	10	670	seq_01_to_04	4				
													
arith_skipbw_g02_00_o05_06	Skip Counting Backwards	2	0	5	6	10	671	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g02_00_o06_07	Skip Counting Backwards	2	0	6	7	10	672	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g02_00_o07_08	Skip Counting Backwards	2	0	7	8	10	673	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g02_00_o04_07	Skip Counting Backwards	2	0	4	7	10	674	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g02_00_o01_07	Skip Counting Backwards	2	0	1	7	10	675	seq_01_to_07	4				
													
arith_skipbw_g02_00_o08_09	Skip Counting Backwards	2	0	8	9	10	676	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g02_00_o09_10	Skip Counting Backwards	2	0	9	10	10	677	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g02_00_o10	Skip Counting Backwards	2	0	10		10	678	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g02_00_o07_10	Skip Counting Backwards	2	0	7	10	10	679	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g02_00_o01_10	Skip Counting Backwards	2	0	1	10	10	680	seq_01_to_10	4				
